GroupID,Ngal,RAJ2000,DEJ2000,Distc,R200,M200
44636,2,182.868903604,14.476287526,590.267894,0.06620600074529648,0.035541001707315445
44637,2,216.977414912,8.894289895,698.423729,0.2842400074005127,2.8915998935699463
44638,3,227.256881307,52.467245961,165.08111,0.23882000148296356,1.5083999633789062
44639,2,141.46781975,54.436624391,321.922429,0.17718000710010529,0.638189971446991
44640,2,204.194376973,53.954342592,692.029665,0.09284000098705292,0.1005999967455864
44641,2,184.310328948,-3.595361283,481.196381,0.4865100085735321,13.725000381469727
44642,2,179.84176011,30.343467056,460.722948,0.23354999721050262,1.5109000205993652
44643,3,124.093270941,46.017612847,193.587919,0.8646399974822998,72.03600311279297
44644,2,164.1000534,48.8615364,603.151331,0.28025001287460327,2.7046000957489014
44645,2,158.163424057,14.516693344,590.984277,0.3770599961280823,6.56689977645874
44646,10,190.299167757,41.526798907,290.656113,0.7343999743461609,45.124000549316406
44647,2,228.57549468,29.396798632,561.571202,0.3134799897670746,3.745699882507324
44648,2,156.099464971,17.320575178,648.444108,0.3237200081348419,4.2170000076293945
44649,2,220.120700571,0.269459484,472.080764,0.1661600023508072,0.5455600023269653
44650,4,229.058243365,28.262975884,487.175169,0.29271000623703003,2.993499994277954
44651,4,219.863378212,19.178721692,311.654064,0.2357099950313568,1.4990999698638916
44652,3,214.633456941,23.985010495,224.764647,0.23125000298023224,1.3877999782562256
44653,2,168.006172492,39.665994219,302.243679,0.20076000690460205,0.9243000149726868
44654,2,155.203867354,30.575199015,650.124744,0.18148000538349152,0.7432799935340881
44655,2,229.486646581,13.073260499,615.002736,0.26069000363349915,2.183300018310547
44656,2,204.056047183,-1.035835743,264.676382,0.16189999878406525,0.4805999994277954
44657,2,226.892219498,13.818334054,536.286496,0.09188099950551987,0.0937189981341362
44658,2,198.286767826,62.888400453,453.734355,0.6312100291252136,29.775999069213867
44659,6,198.873810795,33.641414888,158.351147,0.8121299743652344,59.22800064086914
44660,6,199.064450461,34.072811546,146.198781,0.820110023021698,60.82899856567383
44661,2,111.693053101,43.720345293,313.520899,0.08158700168132782,0.0621969997882843
44662,4,196.362183833,27.786280479,423.734525,0.3946099877357483,7.2230000495910645
44663,2,243.579185423,13.909827719,477.651006,0.5974599719047546,25.39900016784668
44664,2,167.135926994,47.417356332,159.66485,0.16423000395298004,0.4899500012397766
44665,3,193.428300623,37.961065687,479.853825,0.6777700185775757,37.097999572753906
44666,2,118.409800416,26.477536371,165.452307,0.228410005569458,1.3198000192642212
44667,2,249.304746204,42.302194098,606.082737,0.6973699927330017,41.702999114990234
44668,2,156.358232625,43.729675669,329.472304,0.1784999966621399,0.6538100242614746
44669,3,144.290860719,25.34796723,385.598991,0.5744699835777283,22.08300018310547
44670,2,188.848868904,63.718290783,569.279821,0.3587999939918518,5.627399921417236
44671,4,252.060602218,32.8971232,372.722811,0.23587000370025635,1.523800015449524
