idx,subCl,spCl,e_zsp
20965,STARBURST,GALAXY,1e-05
80606,,,
20627,,GALAXY,2e-05
159061,STARFORMING,GALAXY,1e-05
47208,STARFORMING,GALAXY,1e-05
41740,,GALAXY,3e-05
88866,,GALAXY,2e-05
43702,,GALAXY,4e-05
83958,,GALAXY,1e-05
126130,AGN,GALAXY,1e-05
153703,,GALAXY,2e-05
2616,STARFORMING,GALAXY,1e-05
113139,STARFORMING,GALAXY,1e-05
126143,STARFORMING,GALAXY,1e-05
59891,,GALAXY,2e-05
27430,,GALAXY,3e-05
95815,,,
34804,,GALAXY,3e-05
37713,,GALAXY,4e-05
7282,,GALAXY,3e-05
119927,STARFORMING,GALAXY,2e-05
7651,,GALAXY,3e-05
95805,STARFORMING,GALAXY,2e-05
19749,STARFORMING,GALAXY,1e-05
122796,STARFORMING,GALAXY,1e-05
117237,,GALAXY,2e-05
130572,,,
135185,STARFORMING,GALAXY,1e-05
7536,,GALAXY,3e-05
110872,,GALAXY,2e-05
117199,,GALAXY,2e-05
88896,,GALAXY,1e-05
94806,,GALAXY,4e-05
20735,STARFORMING,GALAXY,2e-05
145073,,GALAXY,1e-05
107081,,GALAXY,2e-05
29651,,GALAXY,2e-05
10918,,GALAXY,3e-05
141386,STARFORMING,GALAXY,1e-05
92088,,,
94804,,GALAXY,3e-05
35979,,,
37662,STARFORMING,GALAXY,2e-05
124526,,,
124525,STARFORMING,GALAXY,1e-05
107088,,GALAXY,2e-05
10930,,GALAXY,1e-05
88894,,GALAXY,4e-05
75033,,,
80693,STARFORMING,GALAXY,1e-05
141400,,GALAXY,2e-05
13524,,,
18057,,GALAXY,2e-05
31899,,GALAXY,3e-05
148457,STARBURST,GALAXY,1e-05
159214,,,
115021,,GALAXY,1e-05
53522,STARFORMING,GALAXY,2e-05
114488,,,
29667,,GALAXY,1e-05
74993,,GALAXY,2e-05
53528,,GALAXY,3e-05
63619,,GALAXY,2e-05
34411,STARFORMING,GALAXY,1e-05
70044,,GALAXY,3e-05
74996,,GALAXY,1e-05
159202,,GALAXY,3e-05
83938,,GALAXY,1e-05
6718,AGN,GALAXY,1e-05
122731,,GALAXY,2e-05
118537,,GALAXY,3e-05
19754,,GALAXY,3e-05
18098,,GALAXY,3e-05
137698,AGN,GALAXY,1e-05
20937,,,
146136,,GALAXY,1e-05
66340,,,
103073,,GALAXY,2e-05
15413,,,
95867,,GALAXY,3e-05
31915,,GALAXY,2e-05
67364,,,
117226,STARFORMING,GALAXY,1e-05
13181,,,
141424,STARFORMING,GALAXY,1e-05
117227,,GALAXY,2e-05
114474,STARFORMING,GALAXY,1e-05
113084,,GALAXY,2e-05
26979,,GALAXY,4e-05
9287,STARFORMING,GALAXY,1e-05
10957,,GALAXY,2e-05
56689,,GALAXY,3e-05
8355,,,
94773,STARBURST,GALAXY,1e-05
128110,STARFORMING,GALAXY,1e-05
61333,,,
75039,STARFORMING,GALAXY,2e-05
153629,STARFORMING,GALAXY,1e-05
122748,,,
154892,,,
88889,,,
135241,STARFORMING,GALAXY,1e-05
26965,,GALAXY,3e-05
76776,STARFORMING,GALAXY,2e-05
119983,,,
80710,STARFORMING,GALAXY,2e-05
100182,,GALAXY,2e-05
80587,,GALAXY,4e-05
76733,,GALAXY,2e-05
20523,,GALAXY,1e-05
53729,STARFORMING,GALAXY,2e-05
32629,,GALAXY,4e-05
13543,,,
113958,,,
80504,,GALAXY,2e-05
67902,STARFORMING,GALAXY,3e-05
108566,BROADLINE,GALAXY,2e-05
80503,,,
149396,,GALAXY,2e-05
128725,,,
121555,STARBURST,GALAXY,1e-05
30665,,GALAXY,2e-05
57137,,GALAXY,1e-05
80497,,GALAXY,3e-05
85386,STARFORMING,GALAXY,1e-05
141631,STARFORMING,GALAXY,1e-05
4590,,GALAXY,2e-05
13112,,,
141607,,GALAXY,3e-05
73448,,,
46402,,GALAXY,2e-05
106038,,,
56705,,,
18176,STARFORMING,GALAXY,2e-05
128728,STARFORMING,GALAXY,1e-05
13123,,GALAXY,2e-05
20547,,GALAXY,4e-05
47145,STARFORMING,GALAXY,4e-05
95686,,GALAXY,1e-05
92150,STARFORMING,GALAXY,1e-05
24906,,,
5508,,GALAXY,5e-05
137733,STARFORMING,GALAXY,1e-05
47140,,,
148271,,GALAXY,3e-05
148270,STARBURST,GALAXY,1e-05
151513,,,
159004,STARBURST,GALAXY,1e-05
141605,STARFORMING,GALAXY,1e-05
88297,,,
149389,,GALAXY,2e-05
135123,STARFORMING,GALAXY,1e-05
5752,,,
121549,,,
36157,,GALAXY,2e-05
37772,,GALAXY,2e-05
49684,,GALAXY,3e-05
135112,STARFORMING,GALAXY,1e-05
108533,STARBURST,GALAXY,1e-05
135111,,GALAXY,3e-05
73492,,GALAXY,2e-05
13099,,GALAXY,2e-05
37786,,,
29036,,GALAXY,3e-05
141666,,GALAXY,3e-05
53779,STARBURST,GALAXY,0.0
113988,,GALAXY,5e-05
49686,STARFORMING,GALAXY,1e-05
47096,STARFORMING,GALAXY,1e-05
2531,,GALAXY,1e-05
106738,,GALAXY,3e-05
64006,STARFORMING,GALAXY,1e-05
73482,,GALAXY,3e-05
121554,,GALAXY,2e-05
56706,,GALAXY,2e-05
154854,STARFORMING,GALAXY,1e-05
117507,STARBURST,GALAXY,1e-05
80489,,GALAXY,2e-05
53759,,GALAXY,3e-05
88313,STARBURST,GALAXY,1e-05
88315,,GALAXY,2e-05
145384,STARFORMING,GALAXY,1e-05
11749,,GALAXY,2e-05
127229,,GALAXY,2e-05
31975,,GALAXY,3e-05
50445,,GALAXY,2e-05
153794,,GALAXY,2e-05
141645,,,
156026,STARFORMING,GALAXY,1e-05
107150,STARFORMING,GALAXY,1e-05
113967,STARFORMING,GALAXY,2e-05
58494,,GALAXY,2e-05
92163,STARFORMING,GALAXY,1e-05
29034,,GALAXY,2e-05
20553,,,
141536,STARFORMING,GALAXY,1e-05
20606,,GALAXY,3e-05
161634,STARFORMING,GALAXY,1e-05
40475,,GALAXY,2e-05
137723,STARFORMING,GALAXY,1e-05
56258,,GALAXY,3e-05
18140,,,
100163,,GALAXY,3e-05
80557,,,
28039,,GALAXY,4e-05
117254,STARFORMING,GALAXY,2e-05
53674,,,
126116,,GALAXY,1e-05
87980,STARFORMING,GALAXY,1e-05
138798,,GALAXY,1e-05
145368,,,
31959,,GALAXY,3e-05
6257,,GALAXY,2e-05
36142,,GALAXY,2e-05
103187,,GALAXY,3e-05
49661,,GALAXY,3e-05
20971,,GALAXY,3e-05
83959,,GALAXY,2e-05
92133,,GALAXY,4e-05
95760,AGN,GALAXY,2e-05
53663,,GALAXY,4e-05
73382,,GALAXY,2e-05
43707,STARFORMING,GALAXY,1e-05
117243,STARFORMING,GALAXY,1e-05
8456,,GALAXY,3e-05
92134,,GALAXY,3e-05
59867,,GALAXY,3e-05
146129,STARFORMING,GALAXY,1e-05
149367,STARFORMING,GALAXY,2e-05
95757,,GALAXY,2e-05
59865,STARFORMING,GALAXY,1e-05
2945,,GALAXY,2e-05
105137,,,
87968,,GALAXY,3e-05
27019,,GALAXY,4e-05
73434,,GALAXY,3e-05
113178,,,
6506,,,
85404,,GALAXY,4e-05
149380,STARFORMING,GALAXY,1e-05
18167,,GALAXY,2e-05
24904,,GALAXY,2e-05
41747,,GALAXY,3e-05
70287,,GALAXY,4e-05
76739,STARFORMING,GALAXY,1e-05
110921,,GALAXY,2e-05
4492,STARFORMING,GALAXY,2e-05
80527,AGN,GALAXY,1e-05
20562,AGN,GALAXY,1e-05
5506,STARFORMING,GALAXY,3e-05
38879,,GALAXY,2e-05
141589,STARFORMING,GALAXY,1e-05
509,,GALAXY,4e-05
16309,STARFORMING,GALAXY,1e-05
47163,,GALAXY,3e-05
58558,STARFORMING,GALAXY,1e-05
85405,,,
47168,,GALAXY,2e-05
76742,STARFORMING,GALAXY,1e-05
73406,,GALAXY,2e-05
95733,STARFORMING,GALAXY,1e-05
20588,,GALAXY,3e-05
64020,,GALAXY,1e-05
5505,,,
135154,,,
148309,STARFORMING,GALAXY,1e-05
53690,,GALAXY,2e-05
70280,STARFORMING,GALAXY,2e-05
88001,,GALAXY,5e-05
110920,,GALAXY,3e-05
27050,,GALAXY,3e-05
35965,STARFORMING,GALAXY,2e-05
117543,,GALAXY,2e-05
122016,,GALAXY,3e-05
108999,STARFORMING,GALAXY,1e-05
1208,,GALAXY,3e-05
30840,,GALAXY,2e-05
52692,,,
140679,,GALAXY,2e-05
147192,STARBURST,GALAXY,1e-05
113909,STARFORMING,GALAXY,1e-05
46333,STARFORMING,GALAXY,1e-05
99230,,,
110825,STARBURST,GALAXY,1e-05
114532,STARBURST,GALAXY,1e-05
47413,,GALAXY,2e-05
2565,,GALAXY,2e-05
118719,,GALAXY,2e-05
135400,,,
46334,,GALAXY,2e-05
156818,STARFORMING,GALAXY,2e-05
46335,STARFORMING,GALAXY,1e-05
63482,,GALAXY,2e-05
162573,,,
10784,,GALAXY,2e-05
113893,,GALAXY,3e-05
28977,,GALAXY,2e-05
66275,,GALAXY,3e-05
152895,STARBURST,GALAXY,1e-05
57032,,GALAXY,2e-05
25512,STARFORMING,GALAXY,2e-05
102863,STARFORMING,GALAXY,1e-05
40593,STARFORMING,GALAXY,1e-05
12474,BROADLINE,GALAXY,1e-05
152898,,GALAXY,2e-05
58916,,,
115039,,GALAXY,2e-05
50812,STARFORMING,GALAXY,1e-05
20878,,GALAXY,4e-05
143499,STARFORMING,GALAXY,1e-05
7322,,GALAXY,3e-05
45738,,GALAXY,2e-05
46329,,GALAXY,3e-05
1959,,,
4777,,GALAXY,2e-05
39829,,GALAXY,2e-05
67554,,GALAXY,3e-05
108661,,GALAXY,1e-05
135379,,GALAXY,3e-05
40568,,GALAXY,2e-05
45723,,,
87652,,,
90339,,GALAXY,2e-05
45083,STARFORMING,GALAXY,1e-05
10818,,GALAXY,4e-05
149272,STARBURST,GALAXY,1e-05
47382,,GALAXY,2e-05
7272,STARFORMING,GALAXY,1e-05
28985,,GALAXY,3e-05
4773,STARFORMING,GALAXY,1e-05
34473,,GALAXY,2e-05
85504,STARFORMING,GALAXY,2e-05
151605,STARFORMING,GALAXY,1e-05
99239,,GALAXY,2e-05
102871,STARFORMING,GALAXY,1e-05
118690,STARFORMING,GALAXY,1e-05
85508,,GALAXY,1e-05
143482,,GALAXY,2e-05
14591,,GALAXY,3e-05
2685,,GALAXY,2e-05
132014,,GALAXY,3e-05
34487,,GALAXY,3e-05
8464,,GALAXY,2e-05
747,,GALAXY,3e-05
64714,,GALAXY,5e-05
118694,STARFORMING,GALAXY,4e-05
74748,,GALAXY,3e-05
146150,STARFORMING,GALAXY,2e-05
28981,,,
80844,,GALAXY,4e-05
105206,,GALAXY,2e-05
99241,,,
116426,,GALAXY,1e-05
108684,,GALAXY,2e-05
121622,,,
76891,,GALAXY,2e-05
74651,,GALAXY,2e-05
111473,,GALAXY,2e-05
99213,,GALAXY,3e-05
36944,,GALAXY,2e-05
23034,STARFORMING,GALAXY,2e-05
135439,STARBURST,GALAXY,1e-05
95188,,GALAXY,3e-05
125281,STARFORMING,GALAXY,1e-05
146154,STARFORMING,GALAXY,1e-05
26832,,GALAXY,3e-05
140625,,GALAXY,3e-05
116415,,,
29776,,GALAXY,1e-05
90985,,GALAXY,2e-05
86697,AGN,GALAXY,2e-05
1204,,GALAXY,2e-05
26833,,GALAXY,1e-05
85531,,GALAXY,3e-05
89248,,GALAXY,3e-05
63448,,GALAXY,1e-05
10743,,GALAXY,3e-05
66254,,,
34544,BROADLINE,GALAXY,2e-05
12495,,,
113837,STARFORMING,GALAXY,1e-05
102795,STARFORMING,GALAXY,1e-05
113840,,,
95224,,GALAXY,2e-05
147299,,,
26809,AGN,GALAXY,1e-05
36938,BROADLINE,GALAXY,2e-05
64722,STARFORMING,GALAXY,1e-05
27491,,GALAXY,3e-05
45124,STARFORMING,GALAXY,1e-05
76892,STARBURST,GALAXY,1e-05
47458,STARFORMING,GALAXY,1e-05
80931,,GALAXY,2e-05
26844,,GALAXY,4e-05
138897,,,
135415,,GALAXY,2e-05
750,,GALAXY,2e-05
78468,,GALAXY,1e-05
102851,STARBURST,GALAXY,1e-05
125617,AGN,GALAXY,3e-05
57024,STARBURST,GALAXY,1e-05
107023,,GALAXY,3e-05
95157,STARFORMING,GALAXY,1e-05
124577,,GALAXY,2e-05
87618,,,
14609,,,
10774,,,
95170,,GALAXY,3e-05
118270,,GALAXY,2e-05
43557,,GALAXY,1e-05
78168,,GALAXY,2e-05
10757,STARFORMING,GALAXY,2e-05
147250,,GALAXY,3e-05
152875,STARFORMING,GALAXY,1e-05
130862,STARFORMING,GALAXY,1e-05
87581,,GALAXY,4e-05
44000,AGN,GALAXY,1e-05
121949,AGN,GALAXY,2e-05
1666,,GALAXY,3e-05
134132,,,
147243,,,
52672,,,
91978,,GALAXY,4e-05
45117,,GALAXY,4e-05
85524,STARFORMING,GALAXY,1e-05
158930,STARBURST,GALAXY,1e-05
26841,STARFORMING,GALAXY,1e-05
128812,,GALAXY,1e-05
68715,,,
143434,STARBURST,GALAXY,0.0
114520,,GALAXY,3e-05
39090,,GALAXY,2e-05
61313,,,
34433,,GALAXY,3e-05
138849,STARFORMING,GALAXY,1e-05
52824,,GALAXY,3e-05
16352,AGN,GALAXY,2e-05
92062,,,
70777,,GALAXY,2e-05
109054,,GALAXY,4e-05
162622,,GALAXY,2e-05
63593,,GALAXY,3e-05
118593,,GALAXY,2e-05
83916,,GALAXY,3e-05
94920,STARFORMING,GALAXY,1e-05
118590,STARFORMING,GALAXY,1e-05
41701,,GALAXY,2e-05
162624,,,
4503,STARFORMING,GALAXY,1e-05
90350,,,
49625,,GALAXY,2e-05
158757,STARFORMING,GALAXY,1e-05
22865,,,
79411,STARFORMING,GALAXY,1e-05
141297,STARFORMING,GALAXY,1e-05
130455,STARFORMING,GALAXY,1e-05
122693,,,
135322,STARFORMING,GALAXY,1e-05
2559,,,
56360,STARBURST,GALAXY,1e-05
70028,,GALAXY,3e-05
147051,STARFORMING,GALAXY,1e-05
105194,,GALAXY,2e-05
28997,,GALAXY,3e-05
4662,,GALAXY,4e-05
141295,,,
130464,STARBURST,GALAXY,1e-05
27465,STARFORMING,GALAXY,1e-05
43615,,GALAXY,1e-05
47323,,GALAXY,3e-05
22878,,,
109043,,,
50761,STARFORMING,GALAXY,2e-05
122713,STARFORMING,GALAXY,1e-05
10896,,GALAXY,2e-05
67420,,,
87801,,GALAXY,2e-05
94859,,GALAXY,2e-05
36129,STARFORMING,GALAXY,2e-05
738,,GALAXY,2e-05
85469,,GALAXY,2e-05
10899,,GALAXY,2e-05
122720,STARFORMING,GALAXY,1e-05
83934,,GALAXY,1e-05
80712,STARFORMING,GALAXY,1e-05
109004,,GALAXY,3e-05
153574,STARFORMING,GALAXY,1e-05
134196,STARFORMING,GALAXY,1e-05
49639,,,
109003,,GALAXY,3e-05
135296,,,
158741,STARBURST,GALAXY,0.0
87793,,GALAXY,2e-05
35989,,,
14306,STARFORMING,GALAXY,2e-05
87776,STARBURST,GALAXY,1e-05
141310,STARFORMING,GALAXY,2e-05
88906,STARBURST,GALAXY,1e-05
49633,STARFORMING,GALAXY,2e-05
153547,STARBURST,GALAXY,0.0
148489,,GALAXY,8e-05
94897,,,
80731,,GALAXY,2e-05
158733,STARFORMING,GALAXY,2e-05
43630,STARBURST,GALAXY,1e-05
12417,,GALAXY,5e-05
85474,STARFORMING,GALAXY,1e-05
94880,,GALAXY,3e-05
16345,,GALAXY,4e-05
43632,STARFORMING,GALAXY,1e-05
67427,,,
47313,,,
152997,,,
152996,STARBURST,GALAXY,1e-05
67503,,GALAXY,3e-05
152957,STARFORMING,GALAXY,1e-05
61187,,GALAXY,2e-05
16366,STARFORMING,GALAXY,2e-05
14570,,GALAXY,2e-05
99258,,GALAXY,2e-05
50784,STARFORMING,GALAXY,1e-05
99261,STARFORMING,GALAXY,1e-05
67495,,GALAXY,4e-05
58865,,GALAXY,2e-05
74820,,GALAXY,2e-05
130429,STARFORMING,GALAXY,2e-05
63547,,GALAXY,3e-05
19756,,GALAXY,5e-05
122661,STARFORMING,GALAXY,3e-05
6500,,GALAXY,2e-05
29723,STARFORMING,GALAXY,3e-05
61188,STARFORMING,GALAXY,1e-05
88923,,GALAXY,2e-05
10832,,GALAXY,1e-05
14580,,GALAXY,2e-05
13507,,GALAXY,4e-05
70800,,GALAXY,2e-05
87669,,GALAXY,3e-05
80830,,GALAXY,2e-05
19760,,GALAXY,4e-05
151604,STARFORMING,GALAXY,1e-05
10828,,GALAXY,1e-05
63533,,GALAXY,2e-05
149282,,,
147123,AGN,GALAXY,1e-05
121961,STARBURST,GALAXY,1e-05
122645,STARFORMING,GALAXY,2e-05
95051,,GALAXY,2e-05
158838,STARBURST,GALAXY,1e-05
52741,,GALAXY,2e-05
47370,STARFORMING,GALAXY,2e-05
13510,,GALAXY,4e-05
8963,STARFORMING,GALAXY,1e-05
94990,,GALAXY,3e-05
61180,,GALAXY,3e-05
14302,STARFORMING,GALAXY,1e-05
1215,,GALAXY,3e-05
5229,,GALAXY,1e-05
143453,,,
52810,BROADLINE,GALAXY,2e-05
121602,STARFORMING,GALAXY,1e-05
99274,STARFORMING,GALAXY,1e-05
4506,,GALAXY,3e-05
63570,,GALAXY,3e-05
90960,,GALAXY,3e-05
20903,STARBURST,GALAXY,1e-05
147065,STARFORMING,GALAXY,1e-05
70781,,GALAXY,3e-05
70779,STARFORMING,GALAXY,2e-05
92044,,GALAXY,3e-05
94991,STARFORMING,GALAXY,1e-05
74869,,,
52761,STARFORMING,GALAXY,1e-05
151598,STARFORMING,GALAXY,1e-05
39093,,GALAXY,2e-05
99266,,GALAXY,3e-05
83900,STARFORMING,GALAXY,1e-05
85480,STARFORMING,GALAXY,1e-05
43596,,GALAXY,3e-05
6265,STARBURST,GALAXY,1e-05
74848,,GALAXY,4e-05
158793,,GALAXY,3e-05
74855,,GALAXY,3e-05
26900,,GALAXY,3e-05
141271,,GALAXY,1e-05
147084,STARFORMING,GALAXY,1e-05
52782,STARBURST,GALAXY,1e-05
94966,,,
52784,STARFORMING,GALAXY,1e-05
47183,,GALAXY,1e-05
16296,,GALAXY,2e-05
80326,,GALAXY,2e-05
142075,STARBURST,GALAXY,1e-05
124458,,,
131920,,GALAXY,3e-05
131918,STARFORMING,GALAXY,1e-05
29460,,GALAXY,4e-05
87139,,GALAXY,4e-05
105059,,,
74117,STARFORMING,GALAXY,2e-05
50387,,GALAXY,3e-05
145851,,GALAXY,1e-05
48147,,GALAXY,2e-05
100104,AGN,GALAXY,1e-05
138231,STARFORMING,GALAXY,1e-05
98304,BROADLINE,GALAXY,2e-05
4274,,GALAXY,3e-05
143038,STARFORMING,GALAXY,1e-05
108350,STARFORMING,GALAXY,1e-05
76513,,GALAXY,4e-05
142059,AGN,GALAXY,3e-05
44669,STARFORMING,GALAXY,2e-05
147804,,,
149455,STARFORMING,GALAXY,1e-05
74083,STARFORMING,GALAXY,1e-05
105064,STARFORMING,GALAXY,2e-05
158556,STARFORMING,GALAXY,1e-05
87132,STARFORMING,GALAXY,2e-05
114085,,GALAXY,2e-05
21472,,,
29473,,,
48153,,GALAXY,3e-05
24956,,GALAXY,4e-05
87135,,,
29457,,GALAXY,3e-05
131268,STARFORMING,GALAXY,1e-05
63966,,GALAXY,2e-05
108327,,,
74141,,GALAXY,3e-05
94288,STARFORMING,GALAXY,1e-05
134938,,,
88760,STARFORMING,GALAXY,3e-05
158505,,,
123709,,,
87165,,GALAXY,4e-05
20366,STARFORMING,GALAXY,2e-05
50378,STARBURST,GALAXY,1e-05
70612,,,
118179,,GALAXY,4e-05
118177,,GALAXY,3e-05
94356,,,
53942,,GALAXY,3e-05
105048,STARFORMING,GALAXY,1e-05
138226,STARFORMING,GALAXY,1e-05
76515,,GALAXY,3e-05
41012,,,
41793,STARBURST,GALAXY,1e-05
61095,,GALAXY,4e-05
53945,STARFORMING,GALAXY,1e-05
114112,,GALAXY,3e-05
94304,STARFORMING,GALAXY,1e-05
7287,,GALAXY,5e-05
80308,,,
74138,STARFORMING,GALAXY,1e-05
87149,STARFORMING,GALAXY,1e-05
94263,,GALAXY,1e-05
134975,,GALAXY,1e-05
63192,,GALAXY,2e-05
6514,,GALAXY,2e-05
718,,GALAXY,3e-05
35924,,GALAXY,2e-05
44638,STARFORMING,GALAXY,1e-05
103387,,,
13565,BROADLINE,GALAXY,1e-05
108407,,GALAXY,2e-05
88792,STARFORMING,GALAXY,1e-05
27147,,,
138247,,GALAXY,3e-05
158590,STARFORMING,GALAXY,1e-05
151217,,,
142025,STARFORMING,GALAXY,1e-05
13569,STARFORMING,GALAXY,2e-05
34698,,GALAXY,3e-05
114414,,GALAXY,2e-05
135003,,GALAXY,2e-05
46451,,GALAXY,3e-05
117392,AGN,GALAXY,2e-05
41037,,GALAXY,3e-05
147875,,GALAXY,3e-05
161718,STARFORMING,GALAXY,2e-05
1031,,,
117391,STARFORMING,GALAXY,1e-05
31407,AGN,GALAXY,3e-05
48197,,GALAXY,3e-05
117374,,GALAXY,2e-05
15830,,GALAXY,2e-05
32020,,GALAXY,3e-05
85336,,GALAXY,3e-05
146109,,GALAXY,4e-05
142009,,,
131239,,GALAXY,2e-05
20419,,GALAXY,1e-05
90923,,GALAXY,3e-05
63164,STARFORMING,GALAXY,1e-05
88453,STARBURST,GALAXY,1e-05
16278,,,
74050,,GALAXY,3e-05
7194,,,
151207,STARFORMING,GALAXY,3e-05
134982,STARFORMING,GALAXY,1e-05
63186,STARFORMING,GALAXY,1e-05
38913,,GALAXY,2e-05
149451,STARFORMING,GALAXY,1e-05
92251,,GALAXY,3e-05
85326,STARBURST,GALAXY,1e-05
8660,,GALAXY,3e-05
118253,STARFORMING,GALAXY,1e-05
9223,BROADLINE,GALAXY,2e-05
82609,STARBURST,GALAXY,1e-05
153904,,,
50402,,,
55285,STARBURST,GALAXY,1e-05
5159,,GALAXY,3e-05
147808,STARFORMING,GALAXY,1e-05
80343,,,
88773,,GALAXY,3e-05
85329,,,
134989,,GALAXY,2e-05
142031,,,
85334,,GALAXY,2e-05
103396,STARFORMING,GALAXY,1e-05
127178,,GALAXY,2e-05
103401,,GALAXY,1e-05
34686,,GALAXY,2e-05
133398,STARBURST,GALAXY,1e-05
92243,,,
37854,STARFORMING,GALAXY,3e-05
142033,,,
41026,,GALAXY,3e-05
146106,STARBURST,GALAXY,0.0
153894,,GALAXY,2e-05
115267,,GALAXY,4e-05
147878,STARFORMING,GALAXY,1e-05
107213,,,
94254,,GALAXY,3e-05
100073,STARFORMING,GALAXY,1e-05
38926,,GALAXY,3e-05
118122,STARFORMING,GALAXY,1e-05
48055,STARFORMING,GALAXY,1e-05
133434,,,
100069,,,
107244,STARFORMING,GALAXY,1e-05
103579,STARFORMING,GALAXY,1e-05
143008,,,
39004,,GALAXY,2e-05
56726,AGN,GALAXY,2e-05
37930,STARFORMING,GALAXY,1e-05
143006,STARFORMING,GALAXY,1e-05
50344,,GALAXY,2e-05
11443,STARFORMING,GALAXY,1e-05
113206,,,
146700,STARFORMING,GALAXY,1e-05
65753,STARFORMING,GALAXY,1e-05
85244,STARFORMING,GALAXY,1e-05
137324,,GALAXY,4e-05
46473,,GALAXY,2e-05
44729,,GALAXY,2e-05
138193,STARFORMING,GALAXY,2e-05
90601,STARFORMING,GALAXY,1e-05
44730,,,
37905,,GALAXY,2e-05
388,,GALAXY,2e-05
21489,,,
141702,,,
94145,,GALAXY,2e-05
87240,,,
63258,STARBURST,GALAXY,1e-05
17848,,,
146086,,GALAXY,1e-05
134633,,GALAXY,3e-05
118119,STARFORMING,GALAXY,1e-05
118118,,GALAXY,3e-05
48038,,GALAXY,1e-05
131893,STARFORMING,GALAXY,1e-05
98356,AGN,GALAXY,1e-05
50336,,,
134586,STARFORMING,GALAXY,1e-05
49730,,,
141755,STARFORMING,GALAXY,1e-05
62428,,GALAXY,2e-05
6685,STARFORMING,GALAXY,3e-05
137343,STARFORMING,GALAXY,1e-05
58034,AGN,GALAXY,1e-05
118102,,GALAXY,2e-05
37950,,GALAXY,1e-05
3603,,GALAXY,2e-05
131885,,GALAXY,3e-05
73822,,GALAXY,1e-05
117345,STARFORMING,GALAXY,1e-05
134640,,GALAXY,2e-05
20265,,GALAXY,2e-05
5220,,,
37936,,GALAXY,2e-05
63269,,GALAXY,3e-05
29414,,GALAXY,3e-05
118108,,,
31382,,,
40956,,GALAXY,2e-05
57227,,GALAXY,7e-05
92303,,,
5289,,GALAXY,3e-05
137336,STARFORMING,GALAXY,1e-05
158385,STARFORMING,GALAXY,1e-05
134597,STARFORMING,GALAXY,1e-05
8176,,,
58037,,,
158439,STARFORMING,GALAXY,1e-05
31392,,GALAXY,3e-05
3997,,GALAXY,3e-05
50368,,GALAXY,5e-05
20327,,GALAXY,1e-05
155798,,,
92297,,GALAXY,4e-05
56724,,GALAXY,4e-05
142132,,GALAXY,3e-05
150774,STARBURST,GALAXY,1e-05
118154,,GALAXY,2e-05
20321,AGN,GALAXY,2e-05
134664,,GALAXY,3e-05
14977,STARFORMING,GALAXY,1e-05
143021,,,
36192,AGN,GALAXY,2e-05
94218,,,
82634,STARFORMING,GALAXY,1e-05
134677,,GALAXY,3e-05
103501,,GALAXY,3e-05
131306,,GALAXY,1e-05
58336,,GALAXY,4e-05
45684,,,
128180,STARFORMING,GALAXY,1e-05
63959,,GALAXY,3e-05
79559,,GALAXY,3e-05
14985,,GALAXY,2e-05
56247,,GALAXY,2e-05
94242,,,
146751,,GALAXY,3e-05
80284,,GALAXY,3e-05
138214,,,
133423,,GALAXY,2e-05
34648,,,
9199,,GALAXY,0.00012
158481,STARBURST,GALAXY,1e-05
146767,STARFORMING,GALAXY,1e-05
14981,,GALAXY,2e-05
70601,,GALAXY,3e-05
66426,,GALAXY,2e-05
14974,,,
5871,,GALAXY,3e-05
61082,,GALAXY,2e-05
141684,,,
80237,STARFORMING,GALAXY,1e-05
54458,,,
80236,,,
123754,,GALAXY,2e-05
100079,,GALAXY,3e-05
21485,,GALAXY,4e-05
63953,,GALAXY,2e-05
34637,,,
48076,,GALAXY,3e-05
29423,,,
12323,STARFORMING,GALAXY,2e-05
98337,STARFORMING,GALAXY,1e-05
82644,STARFORMING,GALAXY,1e-05
92300,,,
8450,,GALAXY,4e-05
146748,STARFORMING,GALAXY,2e-05
92298,STARFORMING,GALAXY,1e-05
43284,,,
117333,,GALAXY,2e-05
32597,,GALAXY,3e-05
108297,AGN,GALAXY,2e-05
153983,STARFORMING,GALAXY,1e-05
146734,STARFORMING,GALAXY,1e-05
21484,,GALAXY,4e-05
118148,,GALAXY,2e-05
37897,,,
85266,,GALAXY,2e-05
80242,STARBURST,GALAXY,0.0
94198,,GALAXY,1e-05
87210,STARBURST,GALAXY,1e-05
138204,STARFORMING,GALAXY,4e-05
16253,,GALAXY,3e-05
31404,,,
88427,STARFORMING,GALAXY,1e-05
94417,,,
6252,,GALAXY,3e-05
20474,,GALAXY,2e-05
24924,,GALAXY,2e-05
92214,,GALAXY,2e-05
53809,STARFORMING,GALAXY,1e-05
34718,STARFORMING,GALAXY,1e-05
127188,,GALAXY,5e-05
92189,,GALAXY,3e-05
34719,,GALAXY,4e-05
147946,STARBURST,GALAXY,1e-05
141952,STARFORMING,GALAXY,1e-05
3929,,,
44587,AGN,GALAXY,2e-05
41777,,,
53811,,GALAXY,1e-05
79497,STARFORMING,GALAXY,1e-05
94461,,GALAXY,3e-05
8059,STARFORMING,GALAXY,1e-05
82595,,GALAXY,2e-05
27112,,GALAXY,3e-05
94409,,GALAXY,4e-05
50426,,GALAXY,4e-05
103347,,GALAXY,3e-05
108517,,,
128710,STARFORMING,GALAXY,1e-05
32013,,GALAXY,3e-05
