id,ra_deg,dec_deg,cz_kms,glat_deg
23390864-1655296,354.78613,-16.92492,7653.0,-70.42015173469203
00251012+0629271,6.29218,6.4909,8657.0,-55.785033985028825
02261660+0735405,36.56923,7.59459,7120.0,-48.37046817710744
04583561-6548552,74.6483,-65.81541,7142.0,-36.03794211188252
05141150+0152466,78.54798,1.87966,8469.0,-20.563914900819153
08225305+2104409,125.72102,21.078,4440.0,29.118670946201192
13024473-2204197,195.68636,-22.07217,7021.0,40.723657039585625
14465363+1137348,221.72342,11.6263,8968.0,58.79568680052075
16271202+4841105,246.80009,48.68621,9897.0,43.498867173301605
18175569+4121208,274.48215,41.35571,5856.0,23.491404477229494
19374229-8149148,294.42667,-81.82079,5379.0,-28.47235310983834
20481735+1643347,312.0723,16.72634,5664.0,-16.544074601396247
21022164+1058159,315.59018,10.9711,8665.0,-22.683090091561244
23214090-4800560,350.42038,-48.01559,8500.0,-62.77385739458448
00301401-0437021,7.55835,-4.61727,6042.0,-66.92782617165784
00375565+0454408,9.4819,4.91132,8486.0,-57.7944588198627
01492443-2644459,27.3518,-26.74606,5749.0,-77.08152855379339
02023441+1710039,30.64338,17.16772,8173.0,-42.46259978302354
02112586-4027161,32.8578,-40.45444,5365.0,-68.78665503039643
02494000-0004110,42.4166,-0.0698,8464.0,-50.77999803828309
04275099+1043596,66.96252,10.73325,6043.0,-25.326485685763632
05041437-8134215,76.05935,-81.57269,5525.0,-30.655130818831868
06235620+5138273,95.98421,51.64091,7323.0,16.943998893103867
06464964-6457508,101.70672,-64.9641,9056.0,-24.879921823678117
08013838+0637264,120.40986,6.62397,9292.0,18.61324140770981
08493222+5052268,132.38432,50.87412,8181.0,39.086617343962445
11370832-3249169,174.28461,-32.82136,8957.0,27.50339839454392
12575785+0914245,194.49109,9.2402,7389.0,72.04563076540893
12583870-4536384,194.66129,-45.61067,4969.0,17.242609869329637
14042740+1618127,211.11417,16.30361,4203.0,69.9205878589395
16492782+5853549,252.36598,58.89865,5078.0,38.58846458985956
19101166-4805489,287.54861,-48.09688,5428.0,-22.82819850459174
22142180+1357112,333.59079,13.95313,7823.0,-33.968387990179934
23142221-0243417,348.59262,-2.72819,3551.0,-56.31858241891458
00311355-5625420,7.80636,-56.42838,8275.0,-60.47670852931759
02470097+1452437,41.7542,14.8788,7440.0,-39.49284339432651
03082450+3422003,47.10211,34.36673,6401.0,-20.480953347220854
04083923+2113150,62.16338,21.22086,6704.0,-22.08083056397741
05510793-6309516,87.78299,-63.16433,7965.0,-30.755817955325984
05585546-5333458,89.73117,-53.56272,9578.0,-29.137360140855964
06465617-3711047,101.73398,-37.18462,9456.0,-16.829057688307454
09084760+3730056,137.19838,37.50156,6821.0,42.52209607923945
10014046+1045229,150.41866,10.75639,5403.0,46.91579411500146
12210206+3953599,185.25859,39.90001,6874.0,75.75660908565885
13214910-1312244,200.45454,-13.20677,2914.0,48.996666935257736
14272853+1102262,216.86891,11.0407,8430.0,62.283716940121245
16022350+6810536,240.59779,68.18152,8459.0,40.22380229891088
21570393-3814463,329.26648,-38.24623,9773.0,-52.04542064498053
21571705-7010276,329.32095,-70.17429,8384.0,-40.37370922797728
00405512-1346320,10.22966,-13.77558,8492.0,-76.42331977262671
00584882+0035137,14.70349,0.58718,5437.0,-62.22784425487506
01401068+8109367,25.0447,81.16024,8252.0,18.474529101027088
03475255-0202553,56.9689,-2.04872,9340.0,-40.91317521115143
04284667-0346094,67.1944,-3.76927,4760.0,-33.21329973902493
05340720-2827565,83.53002,-28.46571,3931.0,-28.444536861617685
09211152+6415117,140.29791,64.25166,1592.0,40.22147747622522
13361966+3325247,204.08189,33.42349,7595.0,78.45476532559908
14321232+2833241,218.05138,28.55676,9056.0,67.7193869176371
01123781-4604095,18.15757,-46.06931,7927.0,-70.59868929743894
02084219-0747271,32.17582,-7.79078,4056.0,-63.37344474419557
02423074+3716365,40.6281,37.27678,9102.0,-20.514831212040356
04255496+1227059,66.47906,12.45169,9227.0,-24.655184795499206
04494901+7258351,72.45444,72.97644,4550.0,17.70607644062754
06094045-4736533,92.41855,-47.61485,9186.0,-26.457089523725628
12323471+4546038,188.14471,45.7677,5949.0,70.98755673658323
15553093+4157013,238.879,41.95042,9858.0,49.85853472046292
16484083-6929375,252.17029,-69.49372,4682.0,-15.543361645455166
17012817+6341277,255.36748,63.69105,4855.0,36.21670069726845
17103700-7700023,257.65384,-77.00071,5033.0,-21.04139744716182
18004320+2842427,270.17999,28.71187,4643.0,22.97862949147639
18285746+5139036,277.23944,51.65104,9723.0,24.31044136068499
19031101+7347431,285.79611,73.79543,7450.0,25.1597802703045
23550479-2052484,358.76996,-20.88016,9902.0,-75.70664315766363
02555761+0629413,43.99001,6.49481,7697.0,-44.85825683752279
08383400+3047554,129.64166,30.79874,7689.0,35.30624813615835
09272880+0355470,141.87003,3.92967,5331.0,36.16746524161784
10502033-1702372,162.58478,-17.04367,6153.0,36.95623239806917
11173325+5116182,169.38861,51.27168,8282.0,60.04939631938728
11234024-0947438,170.91766,-9.79556,1697.0,47.38395800687006
13490291-2956132,207.26207,-29.93703,4170.0,31.29499555694373
13505361+0219254,207.72331,2.32367,9892.0,61.40057925454873
14142733+1536422,213.61394,15.61177,4729.0,67.55471294419185
15390513+0534169,234.77144,5.57133,7781.0,44.70403616066272
16115452-1628297,242.9771,-16.47496,7536.0,24.70381204732482
17245375-0119131,261.22406,-1.32031,9285.0,18.51447019760847
20304197-1908409,307.6749,-19.14476,8172.0,-30.1594992288305
23052702-0257258,346.36261,-2.95721,9702.0,-54.981440914574115
01042204-4316363,16.09183,-43.27676,8829.0,-73.64047490523404
03502671+1849383,57.61139,18.82722,8493.0,-26.81211116132905
04200520+0013029,65.02164,0.21749,5159.0,-32.97065670690102
04395192-4437578,69.96634,-44.63276,9520.0,-41.62902515757688
05484929+6653026,87.20544,66.88403,5107.0,18.971327475827817
09314136-1602331,142.92235,-16.04254,4369.0,25.1191464003146
10263466-0249478,156.64439,-2.82994,5891.0,43.99998960372502
10273304-3559110,156.88765,-35.98639,2722.0,18.35359377861313
11221325+2419017,170.5553,24.31726,7700.0,69.73775041083161
12224317+5108115,185.68001,51.13649,9173.0,65.38245073439975
13420595+3702280,205.52483,37.04118,5561.0,75.41719770229787
16492521-1658413,252.35503,-16.97813,8469.0,17.392916287413296
17072365-7047209,256.84842,-70.78909,4793.0,-17.587691639489844
19422176-3417285,295.59061,-34.29119,6145.0,-24.767829661307363
20462812+1058560,311.6171,10.98229,8135.0,-19.47946570042352
23521197+3127549,358.04984,31.46529,8536.0,-29.72833186328352
01384718-3149174,24.6966,-31.82154,8849.0,-78.68571337820741
03070018-7347181,46.7506,-73.78838,8215.0,-40.09889798852342
03302375+1546030,52.59906,15.76746,7917.0,-32.32400462886727
07251436+5326459,111.30991,53.44606,6267.0,26.37116122754683
07300586+6443185,112.52442,64.72181,6752.0,28.432568381806316
07530896+5007500,118.28726,50.1306,5794.0,30.115332068105857
09254040+7354005,141.41846,73.9001,3181.0,36.294697668177754
10231614+1305285,155.81731,13.09131,9583.0,52.67425179018295
12170511+4256528,184.27141,42.94801,7011.0,72.71135220860988
14030713+0921473,210.77974,9.36311,5998.0,65.465754564801
15143977+2635390,228.66577,26.59418,9645.0,58.162204788492105
15175871+1053448,229.49463,10.89576,9592.0,51.95147143005752
16140635+3452146,243.52657,34.87067,9940.0,46.34487689389832
16463184+6532437,251.63266,65.54549,7453.0,37.30668695047428
17191267-0138355,259.80289,-1.64326,8520.0,19.592952174677897
17304064+0623334,262.66931,6.39258,6685.0,20.856425902064597
18070070+5215363,271.75278,52.26012,5299.0,27.744411272423772
21045753-1356482,316.23962,-13.94676,9159.0,-35.81216108303781
22224344-2721206,335.68106,-27.35569,8179.0,-57.07015430225305
00525343+4158145,13.22267,41.97078,9999.0,-20.90015225139507
01581903+2057446,29.5793,20.96242,5128.0,-39.258335289016216
03171845+0336430,49.32682,3.61193,7080.0,-43.28098081303827
04463570+7007142,71.6488,70.12063,4560.0,15.782838341825618
07230425+5805483,110.76755,58.09673,3203.0,26.86024689373533
11043571+2931103,166.14882,29.51959,9074.0,66.41753470846811
12280859+1205356,187.0358,12.09326,1921.0,74.00300717411258
12380565-0820015,189.52351,-8.33376,7853.0,54.39088824447128
12424863+2638225,190.70264,26.63963,6663.0,88.01521197881884
16153517+6823514,243.89639,68.39767,7255.0,39.049775683196515
17204935-0100543,260.20566,-1.01506,8060.0,19.55175640906584
22582583+2638199,344.6077,26.63894,7152.0,-29.7556871544194
00232855-3959223,5.86897,-39.98952,8800.0,-75.89319042424029
00233603+2051113,5.90006,20.85308,5297.0,-41.54782579554028
02265414+2501577,36.72565,25.03272,9635.0,-32.99004392092616
02411385-1457276,40.30772,-14.95774,7470.0,-61.730687727878674
07194932+4951437,109.95541,49.86208,5861.0,24.80104512795406
09575667+1025562,149.48622,10.43235,5283.0,45.95557989793466
11020574+3847137,165.524,38.78719,9078.0,64.40916317408505
11443603-3004399,176.15015,-30.07769,9189.0,30.604036889935365
13181624+0427512,199.56775,4.46427,6227.0,66.44916705695405
13530016-2827061,208.25073,-28.45177,5047.0,32.492639255885734
15390238+3145349,234.75996,31.75972,2015.0,53.44109167852227
21050311-1248562,316.263,-12.81564,8507.0,-35.37357849911159
23155933-0150465,348.99725,-1.84626,7792.0,-55.91232186383973
23351758+1255267,353.82327,12.92405,6158.0,-45.89118542874237
02074263-6555407,31.92771,-65.92803,8076.0,-49.41327030763079
02095686+1601579,32.48699,16.03274,8238.0,-42.822879978685634
03033675+4109578,45.90318,41.16603,4871.0,-15.157437731466397
04163814-1223550,64.15896,-12.39855,8903.0,-39.89564463419981
05281788+6829077,82.07447,68.4854,5062.0,17.962126957536764
08313422+2202016,127.89252,22.03372,4632.0,31.342226581156886
11191529-1544068,169.81377,-15.73528,3850.0,41.65244047777959
11323934+3519424,173.16391,35.32839,1848.0,71.31545245733456
12564357-2101125,194.18159,-21.02014,4925.0,41.83459772942417
13041613-2924254,196.06715,-29.40705,3726.0,33.38131018865051
13371681-0209157,204.32005,-2.15435,6500.0,58.702940854548984
14003005-0248387,210.12523,-2.81067,7856.0,55.74105312775403
14191506+3520198,214.81287,35.33888,8419.0,69.5710897326367
15131063-0401334,228.29431,-4.02604,9508.0,43.73599249473685
15510443-0726340,237.76846,-7.44282,7789.0,34.4674696754386
19492488+6330325,297.35361,63.50909,5681.0,17.98393226878107
21433572-0521366,325.89886,-5.36024,8214.0,-40.34272140825215
23260371+2542127,351.51541,25.7035,8656.0,-33.309052840915726
23434247-0634060,355.92694,-6.56829,7770.0,-63.893278323456784
00165620+2753230,4.23417,27.88981,4459.0,-34.36214557490651
00215517+2200231,5.47992,22.00639,5746.0,-40.34954613555444
02155611+2322481,33.98371,23.38,9303.0,-35.525936880874745
04292602+1519440,67.35838,15.32887,7628.0,-22.203817988888424
05191667+0545256,79.81955,5.75709,8753.0,-17.506843856078707
08240108+5320006,126.00459,53.33348,9415.0,35.07533997602443
10480441-1228294,162.01849,-12.47486,4713.0,40.36086697502507
11215828-0240504,170.49294,-2.6807,7555.0,53.20712551148354
11335700+5114592,173.48741,51.24976,7823.0,61.78045187109876
14004767+4826378,210.19864,48.44387,2074.0,64.7915004689211
15344078-1504192,233.66992,-15.07209,7314.0,32.13166029527513
16492585+3603208,252.35777,36.05585,9452.0,39.314374730786646
00431772-0638333,10.82387,-6.64263,5566.0,-69.42324119848708
01144807+0411220,18.70024,4.18942,5456.0,-58.17803066051409
01235853+3318481,20.99384,33.31331,5022.0,-29.066745975214204
03000430-1049284,45.01797,-10.82461,9770.0,-55.65689710612766
04205063-0945509,65.211,-9.76409,9215.0,-37.81216664224254
04385239+0008209,69.71838,0.13919,8075.0,-29.041941201093472
07204637-7256407,110.19289,-72.94469,5416.0,-23.741574532604435
09010902+0606301,135.28755,6.10843,9859.0,31.537688116151564
09311302+3001215,142.80424,30.02266,4189.0,46.294066209763315
11551317+2241427,178.80484,22.69521,6812.0,76.51452616091089
12133678+4629383,183.40338,46.49398,7568.0,69.24361764695102
14433125+4923353,220.88026,49.39315,9047.0,59.04141117040674
14591142-0419010,224.79759,-4.31701,6852.0,45.95506516684416
15070060+2545151,226.75256,25.75419,9898.0,59.71268862196587
18235270+2103058,275.96964,21.05162,4753.0,15.273766149202348
18541090-4256000,283.54547,-42.93339,5935.0,-18.565805850130637
21564231-3525371,329.17639,-35.42697,9103.0,-52.07067183270192
22120963-4147394,333.0401,-41.79428,2205.0,-54.44177065408858
04315839+7338372,67.99335,73.6437,3872.0,17.112854451979118
07590658+2727507,119.77736,27.46405,6779.0,26.109977910723856
10500315-3539445,162.51309,-35.66239,4049.0,20.987908992426345
11593183-3643060,179.88263,-36.71836,3835.0,24.99607267999567
12081195+2545261,182.04982,25.75724,7181.0,80.22785468158031
12315475+1507261,187.97815,15.12394,2097.0,77.16551599693157
13363301-3404282,204.13756,-34.07448,3784.0,27.87061402243672
16191179-0754026,244.79912,-7.90077,7035.0,28.7365614010946
21191736-0433510,319.82245,-4.56426,8654.0,-34.73192343158016
00031724+0337194,0.82181,3.62206,8009.0,-57.12665868515756
00392278-4045088,9.84503,-40.75246,9916.0,-76.15070138716321
01134317-3150350,18.42993,-31.84311,6228.0,-83.23894988185044
02390575-0656486,39.77407,-6.94682,7117.0,-57.44881220580383
02474582-2925506,41.94086,-29.43077,6959.0,-64.3521690125534
03263135-2113003,51.63058,-21.21682,1884.0,-54.2789793479277
05292911-6302027,82.37129,-63.03407,7825.0,-33.20692940902765
07572231+3303443,119.34303,33.06235,5338.0,27.41281380960065
07582445+5246065,119.6019,52.76849,6896.0,31.20968521867001
08563450+6620325,134.14374,66.34236,3508.0,37.09315788287001
09464893+0944102,146.70395,9.73614,2997.0,43.21438255556393
11281090+0800379,172.04549,8.01053,6248.0,62.53998208921267
12261987+2650182,186.58282,26.83843,7079.0,84.3997111551813
12340651-3508402,188.52708,-35.14455,8799.0,27.592679408290856
13315259+2000042,202.96912,20.00116,1015.0,78.31859094882864
15005853-1524336,225.24388,-15.40939,8723.0,37.11326640967652
16031084-2557143,240.79524,-25.95398,6802.0,19.667627805500004
18264256-5249160,276.67731,-52.82115,8792.0,-17.781522031604396
18273382+6206591,276.89105,62.11649,8361.0,26.508048766798424
19555789-2038589,298.99127,-20.64968,6420.0,-23.091365309223853
19575631-3505074,299.48465,-35.08533,8016.0,-28.064401329062413
00020386-3328023,0.51617,-33.46728,8675.0,-77.61386035400061
00414846-0144194,10.4519,-1.7387,5550.0,-64.50571826315172
00594928+1800282,14.95547,18.00805,5478.0,-44.81794025379245
01002179+1950107,15.09077,19.83626,5391.0,-42.98575137425992
01245375-0130027,21.22395,-1.50077,4728.0,-63.14611279682224
01502873-4709574,27.6198,-47.16596,6109.0,-66.85304160273509
02502597-3133295,42.60832,-31.55828,7069.0,-63.775105193403306
04344429+0808402,68.68452,8.14446,7581.0,-25.48561837787759
05442319-1109143,86.09661,-11.15407,6726.0,-19.87950366543765
12062699-2427356,181.61256,-24.45984,7443.0,37.28304972709119
13471071+3405188,206.79468,34.08859,4912.0,76.15282507936912
14281837+1346492,217.0766,13.78031,1288.0,63.75603313631316
15371183-3251240,234.29926,-32.85667,5809.0,18.243933041940636
16041545+6927189,241.06429,69.45533,7578.0,39.43047317522769
16530426+7025525,253.26799,70.4312,3741.0,35.22911265641519
17014212+4113460,255.42552,41.22936,8425.0,37.51070738726962
01124928+3701260,18.20541,37.02386,9528.0,-25.65128238627531
02384243-5500361,39.67685,-55.01,6412.0,-55.99882954956192
03383910-0520505,54.66295,-5.34736,4133.0,-44.67112004800568
05285697-4723256,82.23733,-47.39041,4354.0,-33.216675641342746
09410463+2113271,145.26944,21.22415,7646.0,46.43527345372672
09493422+4406098,147.39272,44.10273,4733.0,49.95613419185877
10491407+1548327,162.30861,15.80913,5739.0,59.50492678133112
11220334+0748482,170.51387,7.81346,6144.0,61.342784629405735
12192521+8647327,184.85428,86.79235,7738.0,30.3036928778553
12260980-3907264,186.54092,-39.12399,3554.0,23.48548361998113
23391899+2714447,354.82922,27.24582,9667.0,-32.93145887607976
23472444+2823369,356.85181,28.39354,9034.0,-32.39374978719392
01242180+3213255,21.09083,32.22384,5114.0,-30.1327087502618
02102122+2123088,32.58844,21.38586,9310.0,-37.864079486583485
02282165+1022558,37.09028,10.38214,8640.0,-45.734926151204505
05091341-7747469,77.30602,-77.7964,5061.0,-31.791569563069903
06215975-6459181,95.499,-64.9884,7697.0,-27.47939229132578
08135890+4544317,123.49545,45.74215,540.0,33.0572474105229
09084182+0029049,137.17429,0.48469,5647.0,30.36859187058144
09452254+6836299,146.34377,68.60827,4501.0,40.3877447916425
11331056-1013439,173.29405,-10.22886,6410.0,48.09880355868273
12300090-0558539,187.50381,-5.98159,7348.0,56.48702263171872
12405626+2927564,190.23438,29.46568,9326.0,86.71297004103432
13181008-0114372,199.54201,-1.24367,5740.0,60.90757869895067
13365450+1723598,204.22705,17.40001,6941.0,75.6871285670364
15233432-0306386,230.89301,-3.11071,8272.0,42.47141618236431
15353688+5627424,233.90372,56.46176,3364.0,48.670250434645894
00342513-0735582,8.60468,-7.59952,7860.0,-70.05872723071604
00533009-4722247,13.37539,-47.37361,8720.0,-69.75059723901775
01365967+4219240,24.24867,42.32332,2507.0,-19.757598422392512
06531375+4710075,103.30738,47.16877,6475.0,19.8238702965946
07300461+3401399,112.51927,34.02777,4886.0,22.267563867092875
08063868+6702537,121.6611,67.04826,4973.0,32.12300987074884
10014223-3441345,150.42596,-34.69293,8522.0,16.29291438362603
10240735+1337038,156.03062,13.61774,7015.0,53.10192768644483
12412011+3007185,190.33383,30.12184,8132.0,86.27520188667866
14482815-1617251,222.11732,-16.2903,7060.0,38.124605780516376
15140821+2541586,228.53421,25.69964,6656.0,58.12431002951746
15205324+0823491,230.22185,8.3969,9298.0,50.029793406976694
15481431-2522495,237.05966,-25.38042,5750.0,22.396305605845143
21464257-0513447,326.67734,-5.22903,6559.0,-40.93421405108158
23593630+1448200,359.90134,14.8056,1754.0,-46.220268858226525
01042699-6407117,16.11236,-64.11998,5661.0,-52.9487137888186
01500776-6230109,27.53241,-62.50307,9007.0,-53.319748038963574
02051994-0233055,31.33311,-2.5516,8483.0,-59.72205280328586
02165950-3530445,34.24797,-35.51238,9350.0,-69.95434981965842
04110059-3124281,62.75249,-31.40782,1353.0,-46.63245049675203
04220809-6042239,65.53358,-60.70657,5541.0,-41.430617311590865
04261865+8611430,66.57739,86.19532,7808.0,24.83661323343501
07075757+5416199,106.98974,54.27229,9749.0,24.054084233695814
07264270+4705382,111.67797,47.09397,3034.0,25.269891515571132
08301386+3953187,127.55768,39.88853,9007.0,35.29280219420204
09495308+3854244,147.47122,38.90675,5334.0,50.60309454421249
